userid,placeid,datetime,lat,lon,city,category
geoff-jones,rohan,2010-08-14T15:00:55,52.206284,0.118164,NULL,Shops:Apparel
geoff-jones,milton-country-park-milton,2010-08-15T15:12:34,52.2370513595,0.159430503845,Milton,Parks & Outdoors:Other - Parks & Outdoor
geoff-jones,the-tivoli,2010-08-16T12:24:38,52.2137995651,0.123789310455,NULL,Nightlife:Pub
geoff-jones,cambridge-railway-station-cambridge,2010-08-17T10:47:21,52.1942975808,0.137157440186,Cambridge,Travel:Train Station
geoff-jones,starbucks-london,2010-08-17T12:19:53,51.492936,-0.140817,London,Food:Coffee Shop
geoff-jones,london-kings-cross-railway-station-london,2010-08-17T12:49:48,51.5303993667,-0.123724937439,London,Travel:Light Rail
geoff-jones,sallyinnorfolk-gayton,2010-08-17T22:21:11,52.7429561892,0.551955699921,Gayton,Home / Work / Other:Home
geoff-jones,costa-coffee-kings-lynn-kings-lynn,2010-08-18T13:05:29,52.7535387506,0.397557020187,King's Lynn,Food:Coffee Shop
geoff-jones,bradleys,2010-08-18T20:02:20,52.750776,0.394401,NULL,Food:Winery
geoff-jones,kings-lynn-railway-station,2010-08-19T10:37:16,52.753733,0.403255,NULL,Travel:Train Station:Train
geoff-jones,geoffs-house-cambridge,2010-08-19T12:04:45,52.2163550319,0.135819017887,Cambridge,Home / Work / Other:Home
geoff-jones,cb2-cambridge,2010-08-19T20:22:21,52.2050424839,0.134223103523,Cambridge,Food:Other - Food
geoff-jones,globe-wetherspoons-kings-lynn,2010-08-23T14:47:42,52.7563768,0.3939483,King's Lynn,Nightlife:Pub
geoff-jones,sallyinnorfolk-gayton,2010-08-23T20:35:46,52.7429561892,0.551955699921,Gayton,Home / Work / Other:Home
geoff-jones,downham-market-railway-station,2010-08-24T06:52:20,52.6041308024,0.365684330463,NULL,Travel:Train Station:Train
geoff-jones,cb2-cambridge,2010-08-24T20:33:37,52.2050424839,0.134223103523,Cambridge,Food:Other - Food
geoff-jones,tesco-express-cambridge,2010-08-24T21:33:34,52.2054408,0.1344964,Cambridge,Shops:Food & Drink:Grocery / Supermarket
geoff-jones,tesco-cambridge,2010-08-25T13:05:08,52.2116585,0.1453495,Cambridge,Shops:Food & Drink
jennifer-van-grove,hillstone-san-francisco,2010-09-26T05:13:40,37.8059186497,-122.4051404,San Francisco,Food:American
jennifer-van-grove,il-fornaio-san-francisco,2010-09-26T17:19:47,37.8028327,-122.4020426,San Francisco,Food:Italian Restaurants
jennifer-van-grove,pepples-organic-vegan-donuts-san-francisco,2010-09-26T18:48:18,37.7955,-122.3937,San Francisco,Food:Donuts
jennifer-van-grove,san-francisco-caltrain-station-san-francisco,2010-09-26T19:47:20,37.7766425825,-122.394867539,San Francisco,Travel:Train Station
jennifer-van-grove,the-bagel-bakery-san-francisco,2010-09-27T20:52:27,37.7799285,-122.3913474,San Francisco,Food:Bagels
jennifer-van-grove,mashable-sf-san-francisco,2010-09-28T00:56:45,37.7798819,-122.3914073,San Francisco,Home / Work / Other:Corporate / Office
jennifer-van-grove,san-francisco-international-airport-sfo-san-franci,2010-09-28T15:14:10,37.6163730619,-122.386107445,San Francisco,Travel:Airport
jennifer-van-grove,fedex-office-san-diego,2010-09-28T22:39:16,32.9164869,-117.1206302,San Diego,Shops:Paper / Office
jennifer-van-grove,local-habit-san-diego,2010-09-29T02:47:18,32.7475,-117.16,San Diego,Food:Pizza Places
jennifer-van-grove,best-buy-san-diego,2010-09-30T02:06:04,32.917836307,-117.119278908,San Diego,Shops:Technology
jennifer-van-grove,starbucks-san-clemente,2010-10-02T15:33:15,33.458671,-117.652169,San Clemente,Food:Coffee Shops
jennifer-van-grove,gordon-biersch-brewery-restaurant-san-francisco,2010-10-02T23:46:53,37.7895736398,-122.388859391,San Francisco,Nightlife:Brewery / Microbrewery
jennifer-van-grove,att-park-san-francisco,2010-10-03T19:17:21,37.7781428,-122.3908715,San Francisco,Arts & Entertainment:Stadium:Baseball
jennifer-van-grove,starbucks-san-leandro,2010-10-04T00:42:55,37.7318557,-122.1397745,San Leandro,Food:Coffee Shops
jennifer-van-grove,starbucks-san-diego,2010-10-05T18:04:56,32.9139,-117.146,San Diego,Food:Coffee Shops
jennifer-van-grove,local-habit-san-diego,2010-10-07T02:22:06,32.7475,-117.16,San Diego,Food:Pizza Places
jennifer-van-grove,san-diego-international-airport-san-san-diego,2010-10-07T13:10:44,32.7329961161,-117.199316025,San Diego,Travel Spots:Airports
jennifer-van-grove,powell-st-bart-station-san-francisco,2010-10-07T16:45:22,37.7849441574,-122.407050133,San Francisco,Travel Spots:Subways
jennifer-van-grove,san-francisco-international-airport-sfo-san-franci,2011-02-16T19:20:11,37.6163730619,-122.386107445,San Francisco,Travel:Airport
jennifer-van-grove,san-francisco-intl-airport-bart-station-san-franci,2011-02-16T19:20:46,37.6159396384,-122.392426729,San Francisco Int'l Airport,Travel Spots:Subways
jennifer-van-grove,san-francisco-international-airport-sfo-san-franci,2011-02-28T03:22:11,37.6163730619,-122.386107445,San Francisco,Travel:Airport
jennifer-van-grove,palm-springs-international-airport-psp-palm-spring,2011-02-28T06:02:17,33.8232718,-116.5107592,Palm Springs,Travel Spots:Airports
jennifer-van-grove,austin-bergstrom-international-airport-aus-austin,2011-03-11T03:35:41,30.2025587563,-97.6675987244,Austin,Travel Spots:Airports
jennifer-van-grove,champions-restaurant-sports-bar-austin,2011-03-11T05:39:15,30.265387158,-97.740393877,Austin,Nightlife Spots:Sports Bars
jennifer-van-grove,hilton-austin-hotel-austin,2011-03-11T06:54:35,30.2651832948,-97.7384305,Austin,Travel Spots:Hotels
jennifer-van-grove,austin-convention-center-austin,2011-03-11T17:14:53,30.2636265077,-97.7395248413,Austin,Home / Work / Other:Convention Center
jennifer-van-grove,foursquare-court-pepsi-max-lot-austin,2011-03-11T19:22:21,30.2645838,-97.7414455,Austin,Great Outdoors:Playgrounds
jennifer-van-grove,apple-store-sxsw-austin,2011-03-11T23:20:52,30.268027,-97.742905,Austin,Shops:High Tech Outlets
jennifer-van-grove,apple-store-sxsw-austin,2011-03-11T23:41:49,30.268027,-97.742905,Austin,Shops:High Tech Outlets
jennifer-van-grove,east-side-drive-in-austin,2011-03-12T01:57:46,30.264302,-97.732304,Austin,Arts & Entertainment:Music Venues
jennifer-van-grove,the-vegan-yacht-austin,2011-03-12T02:00:31,30.2648033669,-97.7325189114,Austin,Food:Vegetarian or Vegan Restaurants
